language,prompt_name,prompt_type,is_reasoning,combined_prompt_type,is_preamble,input_text,bleu_1gram,bleu_2gram,bleu_3gram,bleu_4gram,avg_bleu
French,preamble1,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.4152547563801129,0.30796116960254716,0.25502118616645514,0.197674377662711,0.29397787245295653
French,preamble3,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.45,0.3441236008058426,0.2738051610442039,0.21951524426618454,0.3218610015290577
French,preamble2,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.4152547563801129,0.30796116960254716,0.25502118616645514,0.197674377662711,0.29397787245295653
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.9333333333333333,0.8944271909999159,0.8791803553924225,0.8666415730847504,0.8933956132026055
French,preamble6,Few-Shot,False,Few-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.3561388764008908,0.2344393091820821,0.16951261694963343,0.080902773682538,0.21024839405378606
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.5698222022414253,0.4688786183641642,0.38488575683566817,0.267768029597763,0.4228386517597552
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.05357142857142857,0.03793721667942527,0.021315070403646344,0.007132512745003142,0.02998905709987583
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.5294117647058824,0.4067446084099803,0.32470747744544015,0.2204887282071633,0.3703381446921165
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.11111111111111109,0.03726779962499649,0.028067124621919234,0.023980296761827107,0.050106583029963486
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.12790697674418605,0.109719203850422,0.0916715309811484,0.06446173332801432,0.09843986122594268
French,preamble5,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.08108108108108107,0.06070834938872646,0.04808872141436314,0.031130920528447705,0.055252268103154596
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.5,0.3333333333333333,0.24382614716244752,0.1186840521952098,0.2989608831727476
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.3181818181818182,0.21320071635561041,0.16865550266337087,0.12436722085116984,0.20610131451299232
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.5,0.3333333333333333,0.24382614716244752,0.1186840521952098,0.2989608831727476
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.0909090909090909,0.03015113445777637,0.022461584318318094,0.018850319022747353,0.04059303217698318
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.5,0.3333333333333333,0.24382614716244752,0.1186840521952098,0.2989608831727476
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.7142857142857143,0.6201736729460422,0.5077018911399525,0.32857020447977725,0.5426828707128716
Chinese,preamble6,Few-Shot,False,Few-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.5454545454545454,0.40451991747794525,0.33498102801830926,0.2596535889340338,0.38615226997120844
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.5,0.3333333333333333,0.24382614716244752,0.1186840521952098,0.2989608831727476
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.007194244604316549,0.002283247846328913,0.0016654332470920992,0.0012933368729412665,0.003109065642669707
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.043478260869565216,0.029864054671577652,0.017308312176776287,0.0058632249015934754,0.024128463154878158
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.42857142857142855,0.25677629550654774,0.17954629261351382,0.08406863224415036,0.23724066223391013
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.5454545454545454,0.33028912953790823,0.10903607180699514,0.06238986072117501,0.26179240188015596
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.378978599125082,0.17775671939720908,0.06809854834079701,0.04179252131328987,0.1666565970440945
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.46002220731466165,0.3923082565559,0.3523214784252851,0.30527785817943404,0.3774824501188202
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.14285714285714285,0.06482037235521643,0.02424487805138157,0.014123416972389431,0.061511452559032564
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.02803738317757009,0.016225344799846234,0.011247012109732474,0.004925410005273897,0.015108787523105674
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.6923076923076923,0.5883484054145521,0.5046369354958183,0.44082318755867267,0.5565290551941838
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.5384615384615384,0.47366546671567095,0.39774228567395,0.33260249505555045,0.4356179464766774
Hindi,preamble6,Few-Shot,False,Few-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.5384615384615384,0.47366546671567095,0.39774228567395,0.33260249505555045,0.4356179464766774
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.46002220731466165,0.3923082565559,0.3523214784252851,0.30527785817943404,0.3774824501188202
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.8461538461538461,0.7966275068156915,0.7413977502861777,0.7016035864257111,0.7714456724203567
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.3571428571428572,0.165748386032949,0.06290812371521422,0.03798229226827674,0.1559454147898243
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.7142857142857143,0.5741692517632146,0.48252113480269265,0.3759663529467017,0.5367356134495809
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.7857142857142857,0.6953534953651154,0.6585795875629225,0.6262844962765469,0.6914829662297176
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.42857142857142855,0.3144854510165755,0.2580040100182615,0.19674979811155635,0.29945267192945546
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,being a music manager is easy its like riding a bike,0.7142857142857143,0.5741692517632146,0.48252113480269265,0.3759663529467017,0.5367356134495809
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.7142857142857143,0.5741692517632146,0.48252113480269265,0.3759663529467017,0.5367356134495809
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.7857142857142857,0.7375337578416624,0.6846815074766505,0.6450001140844255,0.713232416279256
Spanish,preamble6,Few-Shot,False,Few-Shot,True,being a music manager is easy its like riding a bike,0.6666666666666666,0.5504818825631803,0.453252714669103,0.37700638045494705,0.5118519110884743
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,being a music manager is easy its like riding a bike,0.7142857142857143,0.5741692517632146,0.48252113480269265,0.3759663529467017,0.5367356134495809
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,being a music manager is easy its like riding a bike,0.16417910447761194,0.11152493418636764,0.08520284770429411,0.05472590709519809,0.10390819836586794
French,preamble4,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.7857142857142857,0.7375337578416624,0.7155268590282667,0.6930977286178778,0.7329681578005232
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,being a music manager is easy its like riding a bike,0.7333333333333333,0.6473388749701496,0.5814809896495694,0.5328009719875519,0.6237385424851511
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,being a music manager is easy its like riding a bike,0.8433740467435463,0.7967818356789772,0.7438088875325772,0.7076618839098693,0.7729066634662425
French,preamble1,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.8433740467435463,0.7967818356789772,0.7438088875325772,0.7076618839098693,0.7729066634662425
French,preamble3,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.7857142857142857,0.7375337578416624,0.7155268590282667,0.6930977286178778,0.7329681578005232
French,preamble5,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.13580246913580246,0.1090078715019366,0.09314624430973487,0.0788054049863045,0.10419049748344461
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,being a music manager is easy its like riding a bike,0.7142857142857143,0.5741692517632146,0.48252113480269265,0.3759663529467017,0.5367356134495809
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,being a music manager is easy its like riding a bike,0.8433740467435463,0.7967818356789772,0.7438088875325772,0.7076618839098693,0.7729066634662425
French,preamble6,Few-Shot,False,Few-Shot,True,being a music manager is easy its like riding a bike,0.7857142857142857,0.7375337578416624,0.7155268590282667,0.6930977286178778,0.7329681578005232
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.058139534883720936,0.036878030317345295,0.020797855150354105,0.008294686034363383,0.03102752659644593
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.040268456375838924,0.03004796478630589,0.02089675900555753,0.013827519585698701,0.026260174938350263
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,being a music manager is easy its like riding a bike,0.7692307692307693,0.6698641270570836,0.5917683736208046,0.49735673561245436,0.6320550013802779
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.6666666666666666,0.5773502691896257,0.5391859815249466,0.5031747626530138,0.5715944200085631
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,being a music manager is easy its like riding a bike,0.8333333333333334,0.8257228238447705,0.8187104363805253,0.8070557274927982,0.8212055802628568
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.13846153846153847,0.12306189812135503,0.10873248217129794,0.08732760703856507,0.11439588144818913
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.11111111111111109,0.08845748207237919,0.07135303968906047,0.05583651656864801,0.0816895373602997
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,being a music manager is easy its like riding a bike,0.8333333333333334,0.8257228238447705,0.8187104363805253,0.8070557274927982,0.8212055802628568
Chinese,preamble6,Few-Shot,False,Few-Shot,True,being a music manager is easy its like riding a bike,0.14516129032258066,0.12906530512820683,0.11402615159234782,0.09165934627753188,0.11997802333016679
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.169811320754717,0.1511926461685312,0.13355254987252677,0.10768447714617552,0.1405602484854876
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.04568527918781725,0.04039328055321349,0.03590150897852785,0.02836078793094782,0.0375852141626266
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.05263157894736841,0.04655300916738573,0.041333578815233356,0.0327112919833579,0.04330736472833635
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,being a music manager is easy its like riding a bike,0.1643835616438356,0.12641888767038473,0.08989398967619926,0.05573104658939866,0.10910687139495456
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.5555555555555556,0.5113099925649136,0.4646885198191247,0.42517688262127656,0.4891827376402176
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,being a music manager is easy its like riding a bike,0.4666666666666667,0.25819888974716115,0.17550463005823083,0.08085298080223222,0.2453057918185727
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,being a music manager is easy its like riding a bike,0.8333333333333334,0.8257228238447705,0.8187104363805253,0.8070557274927982,0.8212055802628568
French,preamble2,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.06508875739644972,0.04401324117471765,0.033784585161260816,0.025446224157393043,0.042083201972455304
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.46153846153846156,0.2773500981126146,0.09093668274313285,0.051424016050282635,0.2203123146111229
